Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
8.63,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.000656079690436208,-1.40805589115664e-05,0.40380274081057,20.1901370405285,0.119116788568772,-0.00068047909981127,0.0828510775113171,0.033206960952773,0.601296948108794,0.0212969481087936
8.64,NaN,NaN,-1.23960634490356e-06,0,-0.999999999999998,-1,-0.000655458684749488,-6.12410217949673e-06,0.37527446877326,18.763723438663,0.0364939893970673,-0.000656079690436208,0.0766052473212064,0.0281889404220387,0.601811502072257,0.021811502072257
8.65,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.000651302319047434,-1.21744186722237e-05,0.375283224550322,18.7641612275161,0.0392379428585813,-0.000655458684749488,0.0816844688024965,0.0289707949958706,0.600435565100746,0.0204355651007458
8.66,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.000627614805571245,-1.31197234586768e-05,0.369990373513305,18.4995186756653,0.0273727450268324,-0.000651302319047434,0.0742595389996322,0.0330362932953329,0.600521548445956,0.0205215484459556
8.67,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.000623193124334917,-1.79243975298934e-05,0.343447428709196,17.1723714354598,0.00660835897330692,-0.000627614805571245,0.0694864085475385,0.0297210820161309,0.601616882561252,0.0216168825612523
8.68,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.000628241441929278,-2.37555050667772e-05,0.338208586113496,16.9104293056748,0.00704820024565894,-0.000623193124334917,0.0715918653175211,0.0319474753459797,0.601245692997456,0.0212456929974556
8.69,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999998,-1,-0.000612580528357113,-2.40234051763589e-05,0.343227701957009,17.1613850978504,0.00372948680033201,-0.000628241441929278,0.0691927129161589,0.0306236157208989,0.600777888697721,0.0207778886977212
8.7,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999999,-1,-0.000610015671526662,-2.71009083752666e-05,0.326258192707251,16.3129096353625,0.0175351733572513,-0.000612580528357113,0.0726910372233815,0.0320848553517433,0.603641528862744,0.0236415288627441
8.71,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999999,-1,-0.000621785082861916,-3.26051648591238e-05,0.323272711802956,16.1636355901478,0.0216219795737348,-0.000610015671526662,0.0786172706117507,0.0342958981056522,0.602023718365687,0.0220237183656873
8.72,NaN,NaN,-1.23960634490356e-06,0,-0.999999999999999,-1,-0.000613008868815528,-2.31391936080413e-05,0.335456658706445,16.7728329353223,0.00563716972732957,-0.000621785082861916,0.072337853318523,0.0294678097137692,0.603475121608164,0.0234751216081635
8.73,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999999,-1,-0.000606145362604571,-2.54821891972083e-05,0.326788751523161,16.339437576158,0.0169694381255774,-0.000613008868815528,0.0789413522220779,0.0298259073207741,0.604039664216398,0.024039664216398
8.74,NaN,NaN,-1.23960634490356e-06,0,-0.999999999999999,-1,-0.00061816006119401,-1.68849127148908e-05,0.319300660561259,15.965033028063,0.0293730083754972,-0.000606145362604571,0.0689866202832669,0.0315415090419438,0.601493740659685,0.0214937406596855
8.75,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999999,-1,-0.000604663020160981,-1.90606086735397e-05,0.332842930717856,16.6421465358928,0.0113782402559747,-0.00061816006119401,0.070894679375233,0.0319421255717913,0.60240718893245,0.0224071889324498
8.76,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999999,-1,-0.000592533647572757,-2.11263415581739e-05,0.318258056005649,15.9129028002825,0.0330576186494958,-0.000604663020160981,0.0663454574234686,0.0310349255484182,0.603365106522293,0.0233651065222935
8.77,NaN,NaN,-1.23960634490356e-06,1,-0.999999999999999,-1,-0.000602353995611162,-2.7674142946351e-05,0.30542190255024,15.271095127512,0.066523537495432,-0.000592533647572757,0.0699413474808517,0.0330500208129058,0.604202602839595,0.0242026028395951
