Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
8.26,NaN,NaN,3.01115860495842e-14,1,6.92155857794976e-16,1.41366138269154e-10,1.46457658192847e-09,-4.16092944869803e-14,-1.37918726653209e-09,-4.76288430092181e-09,5.25386845862029e-08,1.05077369172406e-08,1.81341025930943e-10,-3.46077928897488e-14,0.409423389492128,0.118547117471992,0.0179233178353591,0.598569196953933,0.0185691969539332
8.27,NaN,NaN,3.01115860495842e-14,1,8.32185889739606e-16,1.37918726653209e-10,1.42886529027654e-09,-4.69484551624835e-14,-1.34555404138903e-09,-4.64674905130748e-09,5.00077582487978e-08,1.00015516497596e-08,2.54906362942346e-10,-4.16092944869803e-14,0.409423389492128,0.101891245778513,0.0184491095020287,0.599192137853595,0.0191921378535952
8.28,NaN,NaN,3.01115860495842e-14,0,9.38969103249669e-16,1.34555404138903e-10,1.39402471539224e-09,-3.21612497342174e-14,-1.31274115991366e-09,-4.53344543617706e-09,4.75987515150867e-08,9.51975030301735e-09,3.38719637047638e-10,-4.69484551624835e-14,0.409423389492128,0.104976149726325,0.0190948408950864,0.596874576654187,0.0168745766541873
8.29,NaN,NaN,3.01115860495842e-14,1,6.43224994684348e-16,1.31274115991366e-10,1.36003363085312e-09,-3.8644514096223e-14,-1.28072812556324e-09,-4.42290442400715e-09,4.53057909759254e-08,9.06115819518507e-09,4.31950927453662e-10,-3.21612497342174e-14,0.409423389492128,0.117798304218485,0.0171868442373559,0.597913835194053,0.0179138351940527
8.3,NaN,NaN,3.01115860495842e-14,1,7.7289028192446e-16,1.28072812556324e-10,1.32687132720214e-09,-4.36101657902399e-14,-1.24949595118889e-09,-4.31505864909196e-09,4.31232849235726e-08,8.62465698471452e-09,5.33818560722867e-10,-3.8644514096223e-14,0.409423389492128,0.112663618271431,0.0196747152856861,0.599611310813486,0.0196113108134861
8.31,NaN,NaN,3.01115860495842e-14,1,8.72203315804797e-16,1.24949595118889e-10,1.29451759472759e-09,-4.73142250757692e-14,-1.21902555694836e-09,-4.20984240617453e-09,4.10459148120998e-08,8.20918296241995e-09,6.43586343375522e-10,-4.36101657902399e-14,0.409423389492128,0.11371648628483,0.021104380555251,0.599272925789941,0.0192729257899405
8.32,NaN,NaN,3.01115860495842e-14,1,9.46284501515385e-16,1.21902555694836e-10,1.26295272185236e-09,-5.00466579397029e-14,-1.18929833454307e-09,-4.10719159027539e-09,3.90686160755662e-08,7.81372321511323e-09,7.6056143341897e-10,-4.73142250757692e-14,0.409423389492128,0.101406557105435,0.0181954696911039,0.60097900704963,0.0209790070496297
8.33,NaN,NaN,3.01115860495842e-14,1,1.00093315879406e-15,1.18929833454307e-10,1.23215747708262e-09,-5.1927858559512e-14,-1.16029613654642e-09,-4.00704365795214e-09,3.71865681162414e-08,7.43731362324828e-09,8.84091977849885e-10,-5.00466579397029e-14,0.409423389492128,0.0947682799094015,0.0184301364006227,0.598951209689999,0.018951209689999
8.34,NaN,NaN,3.01115860495842e-14,1,1.03855717119024e-15,1.16029613654642e-10,1.20211309738564e-09,-5.31873533222945e-14,-1.13200126102915e-09,-3.90933758952246e-09,3.53951825571514e-08,7.07903651143028e-09,1.01356495210544e-09,-5.1927858559512e-14,0.409423389492128,0.0955514378887743,0.019587435794992,0.599984384584948,0.0199843845849478
8.35,NaN,NaN,3.01115860495842e-14,0,1.06374706644589e-15,1.13200126102915e-10,1.17280127685674e-09,-3.7202953248346e-14,-1.10439644335641e-09,-3.81401385205591e-09,3.36900920453026e-08,6.73801840906051e-09,1.14840410917414e-09,-5.31873533222945e-14,0.409423389492128,0.100127985533739,0.0203199378345245,0.60066879409306,0.0206687940930604
8.36,NaN,NaN,3.01115860495842e-14,0,7.44059064966919e-16,1.10439644335641e-10,1.14420415561677e-09,-2.42858316733876e-14,-1.0774644345607e-09,-3.72101436335452e-09,3.20671393363064e-08,6.41342786726129e-09,1.28806805546111e-09,-3.7202953248346e-14,0.409423389492128,0.0925943591086342,0.0205462153497837,0.599096536804313,0.0190965368043134
8.37,NaN,NaN,3.01115860495842e-14,1,4.85716633467751e-16,1.0774644345607e-10,1.11630430900636e-09,-3.0069234243295e-14,-1.05118890165365e-09,-3.63028244269846e-09,3.05223662532849e-08,6.10447325065699e-09,1.43204849836066e-09,-2.42858316733876e-14,0.409423389492128,0.100352475067701,0.0202697481058603,0.601183210063449,0.0211832100634489
8.38,NaN,NaN,3.01115860495842e-14,1,6.01384684865899e-16,1.05118890165365e-10,1.08908473280954e-09,-3.44609261700556e-14,-1.02555429120743e-09,-3.54176279418272e-09,2.90520072531448e-08,5.81040145062897e-09,1.57986819860515e-09,-3.0069234243295e-14,0.409423389492128,0.104047289440269,0.0235247911923933,0.599574838415611,0.0195748384156113
8.39,NaN,NaN,3.01115860495842e-14,0,6.89218523401112e-16,1.02555429120743e-10,1.06252883825482e-09,-2.20699776552045e-14,-1.00054493910636e-09,-3.4554014859436e-09,2.76524792491829e-08,5.53049584983658e-09,1.73107933899885e-09,-3.44609261700556e-14,0.409423389492128,0.0991832176097716,0.0203842068409442,0.599847064921524,0.0198470649215243
8.4,NaN,NaN,3.01115860495842e-14,1,4.41399553104089e-16,1.00054493910637e-10,1.03662044578308e-09,-2.75224319664336e-14,-9.76145187896923e-10,-3.37114589954306e-09,2.63203699155502e-08,5.26407398311004e-09,1.88526225312212e-09,-2.20699776552045e-14,0.409423389492128,0.0933147941798553,0.0208173513853348,0.600523201242944,0.0205232012429444
8.41,NaN,NaN,3.01115860495842e-14,0,5.50448639328673e-16,9.76145187896923e-11,1.01134376986292e-09,-1.64629249813039e-14,-9.52340606389229e-10,-3.28894468511794e-09,2.50524305279332e-08,5.01048610558664e-09,2.04202384739263e-09,-2.75224319664336e-14,0.409423389492128,0.0936883006697841,0.0213383953210014,0.601496624227944,0.0214966242279441
