Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
3.64,NaN,NaN,0,1,-1.85185933029609e-35,1.26987816581052e-05,0.000127662535623598,7.48251169843458e-34,-0.000123890964704749,-0.000415294818326454,328.411665744679,65.6823331489358,7.58628023326974,9.25929665148047e-34,0.20237595267095,0.124401701087893,0.104675017841782,0.645379366312369,0.065379366312369
3.65,NaN,NaN,0,1,-1.49650233968692e-35,1.2389096469841e-05,0.000124588444853304,6.04667756359857e-34,-0.000120869635748494,-0.000405293255262449,312.769675140947,62.5539350281894,8.70061597405764,7.48251169843458e-34,0.20237595267095,0.113259823147862,0.102473423219814,0.648894823111568,0.0688948231115676
3.66,NaN,NaN,0,1,-1.20933551271971e-35,1.20869635742608e-05,0.000121587975979564,4.88636851256451e-34,-0.000117921987941496,-0.000395531267793492,297.870903308112,59.5741806616224,9.86183005083612,6.04667756359857e-34,0.20237595267095,0.127490043138306,0.105555471136856,0.650582657207324,0.0705826572073243
3.67,NaN,NaN,0,1,-9.77273702512903e-36,1.1792198793603e-05,0.000118659379781138,3.94871348595148e-34,-0.000115046224421567,-0.000386003162090411,283.680140834389,56.7360281668778,11.06530391391,4.88636851256451e-34,0.20237595267095,0.121046286941064,0.10113831381808,0.650235400136798,0.0702354001367982
3.68,1,0.16,0,1,-7.89742697190297e-36,1.15046224416491e-05,0.000115800948109499,3.19098695770528e-34,-0.000112240592146598,-0.000376703378075741,270.163840288036,54.0327680576071,0,3.94871348595148e-34,0.202375952635253,0.121458959117283,0.121753499703847,0.642270966660109,0.062270966660109
3.69,NaN,NaN,0,0,-6.38197391541056e-36,1.12240592141884e-05,0.000113011012941616,2.5786620884173e-34,-0.000109503380825919,-0.000367626486337081,257.290038117852,51.4580076235703,0.0314267071196742,3.19098695770528e-34,0.202375952635253,0.133963341173015,0.120929512823925,0.640343806853392,0.0603438068533925
3.7,NaN,NaN,0,0,-5.1573241768346e-36,1.09503380821542e-05,0.000110287945453964,2.08383746294673e-34,-0.000106832921877717,-0.000358767185109727,245.028280203353,49.0056560406707,0.122707625242354,2.5786620884173e-34,0.202375952635253,0.15008950850248,0.110610744351594,0.648082872467001,0.0680828724670006
3.71,NaN,NaN,0,0,-4.16767492589345e-36,1.06832921873653e-05,0.000107630155117313,1.68396572450695e-34,-0.000104227587411885,-0.000350120297327078,233.349550885249,46.6699101770497,0.269530736578028,2.08383746294673e-34,0.202375952635253,0.134772968235518,0.113895732656909,0.648553938130796,0.0685539381307963
3.72,NaN,NaN,0,1,-3.36793144901391e-36,1.04227587408111e-05,0.00010503608881185,1.36082617369987e-34,-0.000101685789237672,-0.000341680767737369,222.226205314641,44.4452410629282,0.467823002497747,1.68396572450695e-34,0.202375952635253,0.14576585767888,0.118961913064861,0.649285338067916,0.0692853380679159
3.73,NaN,NaN,0,1,-2.72165234739973e-36,1.01685789234167e-05,0.000102504229962203,1.09969451757625e-34,-9.92059778955325e-05,-0.000333443660085302,211.63190496682,42.3263809933641,0.713738283767361,1.36082617369987e-34,0.202375952635253,0.132284263088454,0.104526522492806,0.645035728746734,0.0650357287467341
3.74,NaN,NaN,0,0,-2.1993890351525e-36,9.92059778922779e-06,0.000100033097691926,8.88671937209509e-35,-9.67866417125941e-05,-0.000325404154357185,201.541556172598,40.3083112345195,1.00364584574537,1.09969451757625e-34,0.202375952635253,0.152150516929461,0.0954486129444234,0.648430307697328,0.0684303076973277
3.75,NaN,NaN,0,0,-1.77734387441902e-36,9.67866417095719e-06,9.76212459970483e-05,7.18142901834502e-35,-9.44263058811491e-05,-0.000317557544088197,191.931251526914,38.3862503053829,1.33411942089565,8.88671937209509e-35,0.202375952635253,0.150408242044743,0.106732191760973,0.645062599539635,0.0650625995396354
