Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
7.7,NaN,NaN,0.000459416889463102,1,-0.915420456315932,-0.999999999993925,0.0165312522469918,-0.00239089512589649,55.8924669958427,69.8655837448034,2.68534554612028,0.0126800573287616,0.121967477600157,0.0110009517505986,0.598640890187049,0.0186408901870489
7.8,NaN,NaN,0.000459416889463102,1,-0.918601892857067,-0.999999999995676,0.00441146409503939,-0.00276819552567545,98.4346752406282,123.043344050785,19.1034651553624,0.0165312522469918,0.138676841580982,0.00591882785586045,0.593492705739259,0.0134927057392594
7.9,1,0.4,0.000166077800632805,0,-0.921668554406471,-0.999999999996922,-0.00947362817428826,0.00117502801622567,7.79631974163287,9.74539967704109,0,0.00441146409503939,0.135647964244563,5.64174960420396e-05,0.591010352115863,0.011010352115863
8,1,0.1,-0.000413169359764771,0,-0.924624218982788,-0.999999999997809,-0.00350375181141702,0.00266314199476578,32.2036904083193,40.2546130103991,0,-0.00947362817428826,0.124355780900501,0.00562380646842002,0.594256654176929,0.0142566541769289
8.1,1,0.1,-0.000127704489136124,1,-0.927472567250703,-0.999999999998441,0.00984699568052603,-0.000345140226860729,5.08777572363399,6.35971965454249,0,-0.00350375181141702,0.117411877750691,0.010853724826803,0.596068964741213,0.0160689647412125
8.2,1,0.1,0.000441953043119839,0,-0.930217182936526,-0.99999999999889,0.00802282458941713,0.00126040003961297,34.2468508630731,42.8085635788414,0,0.00984699568052603,0.12040616228035,0.0158900632375812,0.597607110463186,0.0176071104631862
8.3,NaN,NaN,0.000441953043119839,1,-0.932861553437035,-0.99999999999921,0.0142445965415878,-0.0011227362674227,22.0683104737621,27.5853880922027,1.78016798073028,0.00802282458941713,0.113567583328143,0.0207253237765568,0.599173788341658,0.0191737883416577
8.4,NaN,NaN,0.000441953043119839,0,-0.935409070603099,-0.999999999999438,0.0084884692390584,0.00104730664283762,72.2138383049345,90.2672978811681,8.76060247189902,0.0142445965415878,0.09121911344744,0.0223183743279708,0.600759231325649,0.0207592313256488
8.5,NaN,NaN,0.000441953043119839,0,-0.937863031680665,-0.9999999999996,0.0136401177608559,0.00153257681352573,24.8221580872552,31.0276976090689,1.02796738057119,0.0084884692390584,0.0935144423904696,0.0241386807939436,0.602358048699647,0.0223580486996472
8.6,NaN,NaN,0.000441953043119839,1,-0.940226640392728,-0.999999999999715,0.021166600650876,-0.0019505499912512,64.1964508258989,80.2455635323736,5.9470772864999,0.0136401177608559,0.0883888863459544,0.028356294402791,0.601595162330981,0.0215951623309811
8.7,NaN,NaN,0.000441953043119839,0,-0.94250300814692,-0.999999999999797,0.0112021846881112,-0.000181022015274417,159.829096794313,199.786370992891,57.6608594220206,0.021166600650876,0.0782446783162025,0.0296930485510276,0.602001415346407,0.022001415346407
8.8,NaN,NaN,0.000441953043119839,1,-0.944695155354354,-0.999999999999856,0.010185052764858,-0.00219029631338853,44.1806714770538,55.2258393463173,0.791103154784358,0.0112021846881112,0.0577970810503595,0.0362830066644117,0.603804911865149,0.0238049118651492
8.9,NaN,NaN,0.000441953043119839,1,-0.946806012846268,-0.999999999999897,-0.000868279329733173,-0.00224256631625599,37.8755136850092,47.3443921062614,0.237656963533248,0.010185052764858,0.051513329647799,0.0404487274278779,0.60347674685329,0.0234767468532898
9,1,0.8,-6.5677148208064e-05,1,-0.948838423375985,-0.999999999999927,-0.0120724281177158,-0.00120049914176849,0.32027446237144,0.4003430779643,0,-0.000868279329733173,0.0443445083010571,0.039546137472666,0.602753310124186,0.0227533101241865
9.1,1,0.1,-0.000566100796752231,1,-0.950795143194521,-0.999999999999948,-0.0179541995453811,-5.45246809847597e-05,50.3835687053529,62.9794608816912,0,-0.0120724281177158,0.0351737858318668,0.0384549924540417,0.603566139342258,0.023566139342258
9.2,NaN,NaN,-0.000566100796752231,0,-0.952678843689078,-0.999999999999963,-0.0180472809548511,0.00336155755019301,113.129521923753,141.411902404691,15.7265539504053,-0.0179541995453811,0.0280834899780531,0.0374307718194709,0.600063589197328,0.0200635891973282
9.3,NaN,NaN,-0.000566100796752231,1,-0.954492113074392,-0.999999999999974,-0.0010590203943375,0.000883066609160839,118.251696078468,147.814620098085,18.5105870005668,-0.0180472809548511,0.0176682646738796,0.0384952097050467,0.602469801222277,0.0224698012222774
9.4,1,0.3,-3.8045352010394e-05,1,-0.956237458127739,-0.999999999999981,0.00336690285541007,-0.000549483889763188,0.474003843953364,0.592504804941705,0,-0.0010590203943375,0.00678826696184972,0.0412601121697331,0.601485238770932,0.0214852387709318
9.5,1,0.1,0.000146091301778712,1,-0.957917305959063,-0.999999999999987,0.000585814378040026,-0.000725517557280371,4.09752575573815,5.12190719467269,0,0.00336690285541007,0.00267686784754011,0.0387118532819109,0.597366396002446,0.0173663960024464
9.6,1,0.1,1.82892530943841e-05,1,-0.959534005808429,-0.99999999999999,-0.00304763155214223,-0.000316810323022518,0.162704775524495,0.203380969405618,0,0.000585814378040026,0.0123400167318335,0.0404309436136168,0.601095761112976,0.0210957611129764
9.7,1,0.1,-0.00014242307633342,0,-0.961089830863614,-0.999999999999993,-0.0046012068517334,0.00278398605403531,3.20874388913069,4.01092986141336,0,-0.00304763155214223,0.0190792842309777,0.0349628048136308,0.600839486130218,0.0208394861302184
9.8,NaN,NaN,-0.00014242307633342,1,-0.962586980091291,-0.999999999999995,0.0093647354869605,2.48952451209804e-05,8.43430851116461,10.5428856389558,1.80990622843931,-0.0046012068517334,0.0256836920564047,0.0314905245254678,0.59764012054288,0.0176401205428798
9.9,1,0.2,0.000424611299468236,0,-0.964027580075817,-0.999999999999997,0.00939556435769579,0.00115673632762669,30.779524130373,38.4744051629663,0,0.0093647354869605,0.0349518828421172,0.0350087078016464,0.597946483888444,0.0179464838884436
10,NaN,NaN,0.000424611299468236,1,-0.965413686860189,-0.999999999999998,0.0150852903522523,-0.0019311559128144,30.4118672743271,38.0148340929088,0.0514646609269588,0.00939556435769579,0.0452268265221687,0.0298491840638947,0.598696514578304,0.0186965145783036
