Time,X1_1_pred,X1_2_pred,U_pred,Event_pred
2.9629,-4.4830991248153e-09,-3.28332941641456e-09,-4.64723714562081e-11,1
2.9729,-6.01941100358942e-09,-2.91084373073401e-09,-6.78247209055386e-11,1
2.9829,-7.33337671037207e-09,-2.56042726937435e-09,-8.62021749632938e-11,1
2.9929,-8.4412559923655e-09,-2.23206894007599e-09,-1.01816474280287e-10,1
3.0029,-9.35892094658291e-09,-1.92559823504454e-09,-1.14874889980347e-10,1
3.0129,-1.01017854218605e-08,-1.64070499440294e-09,-1.25579232867734e-10,1
3.0229,-1.06847459616482e-08,-1.37695789091932e-09,-1.34125017527936e-10,1
3.0329,-1.11221333770092e-08,-1.13382164990506e-09,-1.40700769415956e-10,1
3.0429,-1.1427674067602e-08,-9.10673025778142e-10,-1.45487463367708e-10,1
3.0529,-1.16144602399024e-08,-7.0681556334787e-10,-1.48658082356245e-10,1
3.0629,-1.16949282059386e-08,-5.21493177471431e-10,-1.50377285737199e-10,1
3.0729,-1.16808439818348e-08,-3.539025894317e-10,-1.50801176679752e-10,1
3.0829,-1.15832954429775e-08,-2.03204662259721e-10,-1.50077158953947e-10,1
3.0929,-1.14126903311974e-08,-6.85346803413349e-11,-1.48343873736104e-10,1
3.1029,-1.11787594485849e-08,5.09883789288119e-11,-1.45731207596075e-10,1
3.1129,-1.08905644120788e-08,1.56253531888399e-10,-1.42360363338118e-10,1
3.1229,-1.05565093824507e-08,2.48150382961579e-10,-1.38343985876791e-10,1
3.1329,-1.01843562204823e-08,3.27562575131561e-10,-1.3378633583674e-10,1
3.1429,-9.78124256173523e-09,3.95362044782559e-10,-1.28783504066955e-10,1
3.1529,-9.35370233914317e-09,4.52404029314124e-10,-1.23423660753123e-10,1
3.1629,-8.90768831951625e-09,4.99522776441208e-10,-1.17787333293507e-10,1
3.1729,-8.44859625578701e-09,5.37527904916529e-10,-1.11947707572073e-10,1
3.1829,-7.98129029131775e-09,5.6720136750559e-10,-1.0597094771561e-10,1
3.1929,-7.51012928571899e-09,5.89294968369631e-10,-9.99165298577537e-11,1
3.2029,-7.03899376331978e-09,6.04528388531349e-10,-9.38375858509152e-11,1
3.2129,-6.57131321561609e-09,6.13587674778749e-10,-8.77812532662515e-11,1
3.2229,-6.11009351765974e-09,6.17124149173023e-10,-8.17890284011934e-11,1
3.2329,-5.65794424540822e-09,6.15753698238585e-10,-7.58971193732753e-11,1
3.2429,-5.21710570652184e-09,6.10056402901631e-10,-7.01367967177811e-11,1
3.2529,-4.78947552096776e-09,6.00576472284437e-10,-6.453473922494e-11,1
3.2629,-4.3766346100828e-09,5.87822446535169e-10,-5.91133730501615e-11,1
3.2729,-3.97987247347826e-09,5.72267635958398e-10,-5.38912024082751e-11,1
3.2829,-3.60021165237233e-09,5.54350765793138e-10,-4.88831304202954e-11,1
3.2929,-3.23843129564501e-09,5.34476798048354e-10,-4.41007689192854e-11,1
3.3029,-2.89508976117317e-09,5.13017903837559e-10,-3.95527362409862e-11,1
3.3129,-2.57054619986682e-09,4.90314561643279e-10,-3.52449422256169e-11,1
3.3229,-2.26498108334831e-09,4.66676758879216e-10,-3.11808598402999e-11,1
3.3329,-1.97841564845002e-09,4.42385275994801e-10,-2.73617829976521e-11,1
3.3429,-1.71073024271404e-09,4.17693034176862e-10,-2.3787070295966e-11,1
3.3529,-1.46168156492183e-09,3.92826489440907e-10,-2.04543745408714e-11,1
3.3629,-1.23091880342572e-09,3.67987057565752e-10,-1.73598580282382e-11,1
3.3729,-1.01799868276234e-09,3.43352555906693e-10,-1.44983936741662e-11,1
3.3829,-8.22399435764075e-10,3.19078649621936e-10,-1.18637521710462e-11,1
3.3929,-6.43533724212651e-10,2.95300291263086e-10,-9.44877542968865e-12,1
3.4029,-4.80760536062111e-10,2.72133144012532e-10,-7.2455366372211e-12,1
3.4129,-3.33396091458385e-10,2.49674980098703e-10,-5.24548731966273e-12,1
3.4229,-2.00723793259761e-10,2.28007047084941e-10,-3.43959184757523e-12,1
3.4329,-8.20032605756863e-11,2.07195395810407e-10,-1.81844986374019e-12,1
3.4429,2.3521513953046e-11,1.87292164763682e-10,-3.72407144160709e-13,1
3.4529,1.1661484075699e-10,1.68336816593498e-10,9.08344571449176e-13,1
3.4629,1.9804280029595e-10,1.50357323308833e-10,2.03367822545408e-12,1
3.4729,2.68567456143411e-10,1.33371297494972e-10,3.01345199819943e-12,1
